image,disaster,pre_date,post_date,date_difference,days_difference,x_min,y_min,x_max,y_max,x_max_extended,polygon
nepal-flooding_00000417,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.40241731996997,26.582637503361855,83.40702960782899,26.587249791220877,83.40902960782898,"POLYGON ((83.40241731996997 26.582637503361855, 83.40241731996997 26.587249791220877, 83.40702960782899 26.587249791220877, 83.40702960782899 26.582637503361855"
nepal-flooding_00000419,nepal-flooding,2017-04-03 05:32:05.081000+00:00,2017-08-24 05:17:02.085000+00:00,142 days 23:44:57.004000,142,83.51489788390192,26.513357863760458,83.51950999224792,26.51796997210645,83.52150999224791,"POLYGON ((83.51489788390192 26.513357863760458, 83.51489788390192 26.51796997210645, 83.51950999224792 26.51796997210645, 83.51950999224792 26.513357863760458"
nepal-flooding_00000421,nepal-flooding,2017-04-03 05:32:05.081000+00:00,2017-08-24 05:17:02.085000+00:00,142 days 23:44:57.004000,142,83.52442273885475,26.504445270069432,83.52903459913419,26.509057130348875,83.53103459913419,"POLYGON ((83.52442273885475 26.504445270069432, 83.52442273885475 26.509057130348875, 83.52903459913419 26.509057130348875, 83.52903459913419 26.504445270069432"
nepal-flooding_00000422,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38057255816497,26.705862748094315,83.3851860210229,26.710476210952248,83.3871860210229,"POLYGON ((83.38057255816497 26.705862748094315, 83.38057255816497 26.710476210952248, 83.3851860210229 26.710476210952248, 83.3851860210229 26.705862748094315"
nepal-flooding_00000423,nepal-flooding,2017-04-03 05:32:05.081000+00:00,2017-08-24 05:17:02.085000+00:00,142 days 23:44:57.004000,142,83.52908888958005,26.495618323927836,83.53370053600979,26.500229970357573,83.53570053600978,"POLYGON ((83.52908888958005 26.495618323927836, 83.52908888958005 26.500229970357573, 83.53370053600979 26.500229970357573, 83.53370053600979 26.495618323927836"
nepal-flooding_00000425,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38525343921988,26.69704622079289,83.38986668626978,26.701659467842788,83.39186668626978,"POLYGON ((83.38525343921988 26.69704622079289, 83.38525343921988 26.701659467842788, 83.38986668626978 26.701659467842788, 83.38986668626978 26.69704622079289"
nepal-flooding_00000426,nepal-flooding,2017-04-03 05:32:05.081000+00:00,2017-08-24 05:17:02.085000+00:00,142 days 23:44:57.004000,142,83.51975591994103,26.51327210440149,83.5243679941721,26.517884178632556,83.52636799417209,"POLYGON ((83.51975591994103 26.51327210440149, 83.51975591994103 26.517884178632556, 83.5243679941721 26.517884178632556, 83.5243679941721 26.51327210440149"
nepal-flooding_00000428,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38966030362052,26.67512729079431,83.39427306217098,26.67974004934478,83.39627306217098,"POLYGON ((83.38966030362052 26.67512729079431, 83.38966030362052 26.67974004934478, 83.39427306217098 26.67974004934478, 83.39427306217098 26.67512729079431"
nepal-flooding_00000429,nepal-flooding,2017-04-03 05:32:05.081000+00:00,2017-08-24 05:17:02.085000+00:00,142 days 23:44:57.004000,142,83.52928036426516,26.504359213085458,83.53389219039371,26.508971039214003,83.53589219039371,"POLYGON ((83.52928036426516 26.504359213085458, 83.52928036426516 26.508971039214003, 83.53389219039371 26.508971039214003, 83.53389219039371 26.504359213085458"
nepal-flooding_00000430,nepal-flooding,2017-04-03 05:32:05.081000+00:00,2017-08-24 05:17:02.085000+00:00,142 days 23:44:57.004000,142,83.53394612631897,26.495532134617378,83.53855773859144,26.500143746889844,83.54055773859143,"POLYGON ((83.53394612631897 26.495532134617378, 83.53394612631897 26.500143746889844, 83.53855773859144 26.500143746889844, 83.53855773859144 26.495532134617378"
nepal-flooding_00000431,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38543548159232,26.70578108219706,83.39004891072273,26.710394511327465,83.39204891072272,"POLYGON ((83.38543548159232 26.70578108219706, 83.38543548159232 26.710394511327465, 83.39004891072273 26.710394511327465, 83.39004891072273 26.70578108219706"
nepal-flooding_00000432,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35913119584491,26.60521409312821,83.36374423764964,26.60982713493295,83.36574423764964,"POLYGON ((83.35913119584491 26.60521409312821, 83.35913119584491 26.60982713493295, 83.36374423764964 26.60982713493295, 83.36374423764964 26.60521409312821"
nepal-flooding_00000435,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35355553324067,26.570342088219515,83.35816788350387,26.57495443848272,83.36016788350386,"POLYGON ((83.35355553324067 26.570342088219515, 83.35355553324067 26.57495443848272, 83.35816788350387 26.57495443848272, 83.35816788350387 26.570342088219515"
nepal-flooding_00000436,nepal-flooding,2017-04-03 05:32:05.081000+00:00,2017-08-24 05:17:02.085000+00:00,142 days 23:44:57.004000,142,83.52404061043346,26.48696341424592,83.52865211135389,26.491574915166353,83.53065211135389,"POLYGON ((83.52404061043346 26.48696341424592, 83.52404061043346 26.491574915166353, 83.52865211135389 26.491574915166353, 83.52865211135389 26.48696341424592"
nepal-flooding_00000437,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.36291471497725,26.552704936984483,83.36752663690486,26.55731685891209,83.36952663690485,"POLYGON ((83.36291471497725 26.552704936984483, 83.36291471497725 26.55731685891209, 83.36752663690486 26.55731685891209, 83.36752663690486 26.552704936984483"
nepal-flooding_00000439,nepal-flooding,2017-04-03 05:32:05.081000+00:00,2017-08-24 05:17:02.085000+00:00,142 days 23:44:57.004000,142,83.52889750244172,26.48687742269176,83.53350896925768,26.491488889507714,83.53550896925768,"POLYGON ((83.52889750244172 26.48687742269176, 83.52889750244172 26.491488889507714, 83.53350896925768 26.491488889507714, 83.53350896925768 26.48687742269176"
nepal-flooding_00000440,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.40333066625325,26.626326489033662,83.4079438598986,26.630939682679006,83.40994385989859,"POLYGON ((83.40333066625325 26.626326489033662, 83.40333066625325 26.630939682679006, 83.4079438598986 26.630939682679006, 83.4079438598986 26.626326489033662"
nepal-flooding_00000441,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37489440595118,26.66663699952338,83.37950708361171,26.671249677183912,83.38150708361171,"POLYGON ((83.37489440595118 26.66663699952338, 83.37489440595118 26.671249677183912, 83.37950708361171 26.671249677183912, 83.37950708361171 26.66663699952338"
nepal-flooding_00000442,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38929614286057,26.657657533932582,83.39390853798568,26.66226992905769,83.39590853798568,"POLYGON ((83.38929614286057 26.657657533932582, 83.38929614286057 26.66226992905769, 83.39390853798568 26.66226992905769, 83.39390853798568 26.657657533932582"
nepal-flooding_00000443,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.40369555963295,26.648676747805506,83.40830767218225,26.6532888603548,83.41030767218224,"POLYGON ((83.40369555963295 26.648676747805506, 83.40369555963295 26.6532888603548, 83.40830767218225 26.6532888603548, 83.40830767218225 26.648676747805506"
nepal-flooding_00000444,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38461694383749,26.66647411149419,83.38922955428383,26.67108672194053,83.39122955428383,"POLYGON ((83.38461694383749 26.66647411149419, 83.38461694383749 26.67108672194053, 83.38922955428383 26.67108672194053, 83.38922955428383 26.66647411149419"
nepal-flooding_00000445,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35462894009665,26.622770790715172,83.35924237818581,26.627384228804335,83.3612423781858,"POLYGON ((83.35462894009665 26.622770790715172, 83.35462894009665 26.627384228804335, 83.35924237818581 26.627384228804335, 83.35924237818581 26.622770790715172"
nepal-flooding_00000446,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.3728109689522,26.561281502208015,83.3774230051717,26.565893538427527,83.3794230051717,"POLYGON ((83.3728109689522 26.561281502208015, 83.3728109689522 26.565893538427527, 83.3774230051717 26.565893538427527, 83.3774230051717 26.561281502208015"
nepal-flooding_00000448,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38343281175216,26.604809050926193,83.38804568645307,26.6094219256271,83.39004568645306,"POLYGON ((83.38343281175216 26.604809050926193, 83.38343281175216 26.6094219256271, 83.38804568645307 26.6094219256271, 83.38804568645307 26.604809050926193"
nepal-flooding_00000450,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35112543940184,26.69324663099988,83.35573883066668,26.697860022264724,83.35773883066668,"POLYGON ((83.35112543940184 26.69324663099988, 83.35112543940184 26.697860022264724, 83.35573883066668 26.697860022264724, 83.35573883066668 26.69324663099988"
nepal-flooding_00000451,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35949006253013,26.62269021850892,83.3641034672409,26.627303623219692,83.36610346724089,"POLYGON ((83.35949006253013 26.62269021850892, 83.35949006253013 26.627303623219692, 83.3641034672409 26.627303623219692, 83.3641034672409 26.62269021850892"
nepal-flooding_00000452,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38947818173743,26.666392418354285,83.39409075853222,26.671004995149065,83.39609075853221,"POLYGON ((83.38947818173743 26.666392418354285, 83.38947818173743 26.671004995149065, 83.39409075853222 26.671004995149065, 83.39409075853222 26.666392418354285"
nepal-flooding_00000453,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37039447482937,26.684188173832354,83.37500754983745,26.68880124884044,83.37700754983744,"POLYGON ((83.37039447482937 26.684188173832354, 83.37039447482937 26.68880124884044, 83.37500754983745 26.68880124884044, 83.37500754983745 26.684188173832354"
nepal-flooding_00000454,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35130484897137,26.70198171309164,83.35591842243801,26.70659528655828,83.357918422438,"POLYGON ((83.35130484897137 26.70198171309164, 83.35130484897137 26.70659528655828, 83.35591842243801 26.70659528655828, 83.35591842243801 26.70198171309164"
nepal-flooding_00000455,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38234713107049,26.552381309107858,83.38695891981354,26.556993097850903,83.38895891981353,"POLYGON ((83.38234713107049 26.552381309107858, 83.38234713107049 26.556993097850903, 83.38695891981354 26.556993097850903, 83.38695891981354 26.552381309107858"
nepal-flooding_00000456,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38811155113842,26.595989649038703,83.39272421114535,26.600602309045627,83.39472421114534,"POLYGON ((83.38811155113842 26.595989649038703, 83.38811155113842 26.600602309045627, 83.39272421114535 26.600602309045627, 83.39272421114535 26.595989649038703"
nepal-flooding_00000458,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35148434030822,26.71071678322579,83.35609809606295,26.71533053898053,83.35809809606295,"POLYGON ((83.35148434030822 26.71071678322579, 83.35148434030822 26.71533053898053, 83.35609809606295 26.71533053898053, 83.35609809606295 26.71071678322579"
nepal-flooding_00000459,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35598793100604,26.69316600907607,83.36060128875664,26.69777936682667,83.36260128875664,"POLYGON ((83.35598793100604 26.69316600907607, 83.35598793100604 26.69777936682667, 83.36060128875664 26.69777936682667, 83.36060128875664 26.69316600907607"
nepal-flooding_00000460,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.36435116448403,26.622609480413217,83.36896453578674,26.627222851715924,83.37096453578674,"POLYGON ((83.36435116448403 26.622609480413217, 83.36435116448403 26.627222851715924, 83.36896453578674 26.627222851715924, 83.36896453578674 26.622609480413217"
nepal-flooding_00000461,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.39673946628103,26.543398945758263,83.40135097420121,26.548010453678433,83.4033509742012,"POLYGON ((83.39673946628103 26.543398945758263, 83.39673946628103 26.548010453678433, 83.40135097420121 26.548010453678433, 83.40135097420121 26.543398945758263"
nepal-flooding_00000462,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35616771078625,26.70190106068593,83.36078125071518,26.706514600614852,83.36278125071517,"POLYGON ((83.35616771078625 26.70190106068593, 83.35616771078625 26.706514600614852, 83.36078125071518 26.706514600614852, 83.36078125071518 26.70190106068593"
nepal-flooding_00000463,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37875339711951,26.613628336828196,83.38336648661726,26.618241426325955,83.38536648661726,"POLYGON ((83.37875339711951 26.613628336828196, 83.37875339711951 26.618241426325955, 83.38336648661726 26.618241426325955, 83.38336648661726 26.613628336828196"
nepal-flooding_00000464,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38720518360962,26.552299988697808,83.39181693898242,26.556911744070607,83.39381693898241,"POLYGON ((83.38720518360962 26.552299988697808, 83.38720518360962 26.556911744070607, 83.39181693898242 26.556911744070607, 83.39181693898242 26.552299988697808"
nepal-flooding_00000465,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.39297142319768,26.595908008544846,83.39758404968849,26.60052063503566,83.39958404968849,"POLYGON ((83.39297142319768 26.595908008544846, 83.39297142319768 26.60052063503566, 83.39758404968849 26.60052063503566, 83.39758404968849 26.595908008544846"
nepal-flooding_00000467,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35634757250234,26.710636100333684,83.36096129469587,26.715249822527213,83.36296129469586,"POLYGON ((83.35634757250234 26.710636100333684, 83.35634757250234 26.715249822527213, 83.36096129469587 26.715249822527213, 83.36096129469587 26.710636100333684"
nepal-flooding_00000468,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.36085040213302,26.693085220865058,83.36546372633968,26.69769854507172,83.36746372633968,"POLYGON ((83.36085040213302 26.693085220865058, 83.36085040213302 26.69769854507172, 83.36546372633968 26.69769854507172, 83.36546372633968 26.693085220865058"
nepal-flooding_00000469,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.3610305521172,26.701820241930154,83.36564405847871,26.706433748291666,83.3676440584787,"POLYGON ((83.3610305521172 26.701820241930154, 83.3610305521172 26.706433748291666, 83.36564405847871 26.706433748291666, 83.36564405847871 26.701820241930154"
nepal-flooding_00000472,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.36571285274066,26.69300426636947,83.37032614337372,26.697617557002534,83.37232614337371,"POLYGON ((83.36571285274066 26.69300426636947, 83.36571285274066 26.697617557002534, 83.37032614337372 26.697617557002534, 83.37032614337372 26.69300426636947"
nepal-flooding_00000473,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.36589337292202,26.701739256826958,83.37050684568645,26.706352729591387,83.37250684568644,"POLYGON ((83.36589337292202 26.701739256826958, 83.36589337292202 26.706352729591387, 83.37050684568645 26.706352729591387, 83.37050684568645 26.701739256826958"
nepal-flooding_00000474,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.4025085608195,26.58700641540636,83.40712093916063,26.591618793747497,83.40912093916063,"POLYGON ((83.4025085608195 26.58700641540636, 83.4025085608195 26.591618793747497, 83.40712093916063 26.591618793747497, 83.40712093916063 26.58700641540636"
nepal-flooding_00000475,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37893434704786,26.62236627081607,83.38354761794834,26.62697954171655,83.38554761794833,"POLYGON ((83.37893434704786 26.62236627081607, 83.37893434704786 26.62697954171655, 83.38354761794834 26.62697954171655, 83.38354761794834 26.62236627081607"
nepal-flooding_00000476,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38984250853711,26.683862151249585,83.3944554489293,26.688475091641784,83.3964554489293,"POLYGON ((83.38984250853711 26.683862151249585, 83.38984250853711 26.688475091641784, 83.3944554489293 26.688475091641784, 83.3944554489293 26.683862151249585"
nepal-flooding_00000477,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37075617315861,26.701658105379014,83.3753696122963,26.706271544516696,83.37736961229629,"POLYGON ((83.37075617315861 26.701658105379014, 83.37075617315861 26.706271544516696, 83.3753696122963 26.706271544516696, 83.3753696122963 26.701658105379014"
nepal-flooding_00000479,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35049814943802,26.662673749556433,83.35511090367581,26.667286503794212,83.3571109036758,"POLYGON ((83.35049814943802 26.662673749556433, 83.35049814943802 26.667286503794212, 83.35511090367581 26.667286503794212, 83.35511090367581 26.662673749556433"
nepal-flooding_00000480,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37093714597185,26.710393053190334,83.37555076730365,26.71500667452213,83.37755076730365,"POLYGON ((83.37093714597185 26.710393053190334, 83.37093714597185 26.71500667452213, 83.37555076730365 26.71500667452213, 83.37555076730365 26.710393053190334"
nepal-flooding_00000482,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37561895278486,26.701576787589033,83.38023235826611,26.70619019307028,83.38223235826611,"POLYGON ((83.37561895278486 26.701576787589033, 83.37561895278486 26.70619019307028, 83.38023235826611 26.70619019307028, 83.38023235826611 26.701576787589033"
nepal-flooding_00000483,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38470780959356,26.670841564665615,83.38932051091871,26.675454265990762,83.3913205109187,"POLYGON ((83.38470780959356 26.670841564665615, 83.38470780959356 26.675454265990762, 83.38932051091871 26.675454265990762, 83.38932051091871 26.670841564665615"
nepal-flooding_00000484,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37580029595026,26.710311704662473,83.38041388360212,26.714925292314334,83.38241388360211,"POLYGON ((83.37580029595026 26.710311704662473, 83.37580029595026 26.714925292314334, 83.38041388360212 26.714925292314334, 83.38041388360212 26.710311704662473"
nepal-flooding_00000486,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.39370133333571,26.6357385196212,83.39831324106343,26.640350427348928,83.40031324106343,"POLYGON ((83.39370133333571 26.6357385196212, 83.39370133333571 26.640350427348928, 83.39831324106343 26.640350427348928, 83.39831324106343 26.6357385196212"
nepal-flooding_00000487,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38066342526938,26.710230189732368,83.38527697921164,26.71484374367463,83.38727697921163,"POLYGON ((83.38066342526938 26.710230189732368, 83.38066342526938 26.71484374367463, 83.38527697921164 26.71484374367463, 83.38527697921164 26.710230189732368"
nepal-flooding_00000488,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35346621533178,26.565973010292115,83.35807847508248,26.570585270042823,83.36007847508247,"POLYGON ((83.35346621533178 26.565973010292115, 83.35346621533178 26.570585270042823, 83.35807847508248 26.570585270042823, 83.35807847508248 26.565973010292115"
nepal-flooding_00000489,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38534445003773,26.701413652993644,83.38995778811712,26.706026991073028,83.39195778811711,"POLYGON ((83.38534445003773 26.701413652993644, 83.38534445003773 26.706026991073028, 83.38995778811712 26.706026991073028, 83.38995778811712 26.701413652993644"
nepal-flooding_00000493,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.39002479651454,26.692596999717047,83.39463791883456,26.697210122037067,83.39663791883456,"POLYGON ((83.39002479651454 26.692596999717047, 83.39002479651454 26.697210122037067, 83.39463791883456 26.697210122037067, 83.39463791883456 26.692596999717047"
nepal-flooding_00000497,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.4032392378051,26.621957603948438,83.40785234077524,26.62657070691857,83.40985234077523,"POLYGON ((83.4032392378051 26.621957603948438, 83.4032392378051 26.62657070691857, 83.40785234077524 26.62657070691857, 83.40785234077524 26.621957603948438"
nepal-flooding_00000498,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.34987185964297,26.63210072180005,83.35448397790913,26.636712840066203,83.35648397790912,"POLYGON ((83.34987185964297 26.63210072180005, 83.34987185964297 26.636712840066203, 83.35448397790913 26.636712840066203, 83.35448397790913 26.63210072180005"
nepal-flooding_00000499,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38920515454096,26.653290087229543,83.39381745886348,26.65790239155207,83.39581745886348,"POLYGON ((83.38920515454096 26.653290087229543, 83.38920515454096 26.65790239155207, 83.39381745886348 26.65790239155207, 83.39381745886348 26.653290087229543"
nepal-flooding_00000500,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37480393044662,26.66226951254713,83.37941651722645,26.666882099326962,83.38141651722644,"POLYGON ((83.37480393044662 26.66226951254713, 83.37480393044662 26.666882099326962, 83.37941651722645 26.666882099326962, 83.37941651722645 26.66226951254713"
nepal-flooding_00000501,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.3547317644867,26.632020313123526,83.35934384940235,26.63663239803917,83.36134384940235,"POLYGON ((83.3547317644867 26.632020313123526, 83.3547317644867 26.63663239803917, 83.35934384940235 26.63663239803917, 83.35934384940235 26.632020313123526"
nepal-flooding_00000502,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37966502495077,26.662188166964757,83.38427757815003,26.666800720164026,83.38627757815003,"POLYGON ((83.37966502495077 26.662188166964757, 83.37966502495077 26.666800720164026, 83.38427757815003 26.666800720164026, 83.38427757815003 26.662188166964757"
nepal-flooding_00000503,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35005069759345,26.640835887509866,83.35466299745816,26.645448187374576,83.35666299745816,"POLYGON ((83.35005069759345 26.640835887509866, 83.35005069759345 26.645448187374576, 83.35466299745816 26.645448187374576, 83.35466299745816 26.640835887509866"
nepal-flooding_00000505,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.37757923387173,26.55683147446632,83.38219114634549,26.56144338694009,83.38419114634549,"POLYGON ((83.37757923387173 26.55683147446632, 83.37757923387173 26.56144338694009, 83.38219114634549 26.56144338694009, 83.38219114634549 26.55683147446632"
nepal-flooding_00000506,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.40378708111,26.653044150967535,83.40839928440529,26.657656354262826,83.41039928440529,"POLYGON ((83.40378708111 26.653044150967535, 83.40378708111 26.657656354262826, 83.40839928440529 26.657656354262826, 83.40839928440529 26.653044150967535"
nepal-flooding_00000507,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38938715192494,26.662024977640957,83.39399963787413,26.66663746359015,83.39599963787413,"POLYGON ((83.38938715192494 26.662024977640957, 83.38938715192494 26.66663746359015, 83.39399963787413 26.66663746359015, 83.39399963787413 26.662024977640957"
nepal-flooding_00000508,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.38243749088417,26.556750304026554,83.38704937000574,26.561362183148123,83.38904937000574,"POLYGON ((83.38243749088417 26.556750304026554, 83.38243749088417 26.561362183148123, 83.38704937000574 26.561362183148123, 83.38704937000574 26.556750304026554"
nepal-flooding_00000509,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.35589807183347,26.6887984787863,83.36051133852725,26.693411745480084,83.36251133852724,"POLYGON ((83.35589807183347 26.6887984787863, 83.35589807183347 26.693411745480084, 83.36051133852725 26.693411745480084, 83.36051133852725 26.6887984787863"
nepal-flooding_00000510,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.39424818431083,26.661943133904934,83.3988606365905,26.666555586184607,83.4008606365905,"POLYGON ((83.39424818431083 26.661943133904934, 83.39424818431083 26.666555586184607, 83.3988606365905 26.666555586184607, 83.3988606365905 26.661943133904934"
nepal-flooding_00000512,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.36076035792165,26.68871770584596,83.36537359108323,26.693330939007538,83.36737359108322,"POLYGON ((83.36076035792165 26.68871770584596, 83.36076035792165 26.693330939007538, 83.36537359108323 26.693330939007538, 83.36537359108323 26.68871770584596"
nepal-flooding_00000513,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.3991091959065,26.661861124123067,83.40372161448703,26.666473542703592,83.40572161448702,"POLYGON ((83.3991091959065 26.661861124123067, 83.3991091959065 26.666473542703592, 83.40372161448703 26.666473542703592, 83.40372161448703 26.661861124123067"
nepal-flooding_00000515,nepal-flooding,2017-04-25 05:19:54+00:00,2017-08-24 05:16:36.085000+00:00,120 days 23:56:42.085000,120,83.36562262349386,26.688636766652497,83.37023582309357,26.693249966252203,83.37223582309356,"POLYGON ((83.36562262349386 26.688636766652497, 83.36562262349386 26.693249966252203, 83.37023582309357 26.693249966252203, 83.37023582309357 26.688636766652497"
